event_id,product_instance_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
27014,1591,2022-02-04 05:27:50,call,34,0,0,---------,outgoing,+55-27-27420473,+55-82-82040681
27015,1591,2022-03-20 03:03:24,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-68-68337653
27016,1591,2022-04-08 02:59:53,call,38,0,0,roaming,incoming,+55-71-71228423,+55-27-27420473
27017,1591,2022-03-29 12:37:28,call,22,0,0,---------,outgoing,+55-27-27420473,+55-70-70385486
27018,1591,2022-02-26 17:45:57,data,0,0,120,---------,---------,+55-27-27420473,---------
27019,1591,2022-02-28 02:34:52,data,0,0,122,---------,---------,+55-27-27420473,---------
27020,1591,2022-03-15 06:21:05,data,0,0,146,---------,---------,+55-27-27420473,---------
27021,1591,2022-03-13 07:40:36,call,31,0,0,---------,outgoing,+55-27-27420473,+55-62-62130262
27022,1591,2022-02-22 06:43:29,sms,0,1,0,roaming,outgoing,+55-27-27420473,+55-34-34041736
27023,1591,2022-03-23 19:47:09,sms,0,1,0,roaming,incoming,+55-63-63313460,+55-27-27420473
27024,1591,2022-03-05 11:38:55,call,3,0,0,---------,outgoing,+55-27-27420473,+55-85-85227541
27025,1591,2022-03-02 18:24:03,call,23,0,0,---------,incoming,+55-03-03721015,+55-27-27420473
27026,1591,2022-03-05 07:47:01,call,14,0,0,---------,outgoing,+55-27-27420473,+55-44-44120420
27027,1591,2022-03-27 15:25:55,call,2,0,0,---------,incoming,+21-11-11276612,+55-27-27420473
27028,1591,2022-03-05 12:40:53,call,15,0,0,---------,incoming,+753-86-90106981,+55-27-27420473
27029,1592,2022-04-16 00:37:07,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-41-41416464
27030,1592,2022-03-04 11:36:02,sms,0,1,0,---------,incoming,+55-24-24215076,+55-27-27420473
27031,1592,2022-03-31 17:53:44,data,0,0,126,---------,---------,+55-27-27420473,---------
27032,1592,2022-02-07 06:11:55,data,0,0,196,---------,---------,+55-27-27420473,---------
27033,1592,2022-03-22 16:49:57,call,1,0,0,---------,incoming,+55-68-68724883,+55-27-27420473
27034,1592,2022-04-10 11:43:57,data,0,0,31,---------,---------,+55-27-27420473,---------
27035,1592,2022-04-06 01:02:22,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-66-66503638
27036,1592,2022-04-15 10:24:59,data,0,0,173,---------,---------,+55-27-27420473,---------
27037,1592,2022-04-02 07:53:07,data,0,0,41,roaming,---------,+55-27-27420473,---------
27038,1592,2022-03-29 16:26:36,data,0,0,63,---------,---------,+55-27-27420473,---------
27039,1592,2022-04-15 13:43:31,data,0,0,114,---------,---------,+55-27-27420473,---------
27040,1592,2022-03-17 00:24:54,call,47,0,0,---------,incoming,+55-36-36143758,+55-27-27420473
27041,1592,2022-04-07 21:25:30,data,0,0,154,roaming,---------,+55-27-27420473,---------
27042,1592,2022-03-23 03:39:48,call,2,0,0,roaming,incoming,+55-62-62004853,+55-27-27420473
27043,1592,2022-03-17 05:14:42,sms,0,1,0,roaming,outgoing,+55-27-27420473,+55-22-22524683
27044,1592,2022-03-08 09:17:17,sms,0,1,0,roaming,outgoing,+55-27-27420473,+55-13-13224084
27045,1592,2022-02-28 15:03:51,data,0,0,141,---------,---------,+55-27-27420473,---------
27046,1593,2022-02-22 18:01:19,data,0,0,146,---------,---------,+55-27-27420473,---------
27047,1593,2022-03-03 10:51:14,call,6,0,0,---------,outgoing,+55-27-27420473,+55-40-40872207
27048,1593,2022-04-28 14:52:57,call,34,0,0,---------,outgoing,+55-27-27420473,+55-67-67433504
27049,1593,2022-03-24 12:52:49,call,21,0,0,---------,incoming,+55-65-65736813,+55-27-27420473
27050,1593,2022-03-05 08:25:41,call,20,0,0,---------,outgoing,+55-27-27420473,+55-08-08715102
27051,1593,2022-02-01 08:01:28,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-00-00168350
27052,1593,2022-03-17 00:57:19,call,26,0,0,---------,incoming,+55-73-73058310,+55-27-27420473
27053,1593,2022-04-29 14:14:56,sms,0,1,0,---------,incoming,+55-02-02016780,+55-27-27420473
27054,1593,2022-03-28 21:20:54,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-73-73848211
27055,1593,2022-03-24 14:45:55,call,39,0,0,---------,incoming,+55-60-60451301,+55-27-27420473
27056,1593,2022-03-08 09:57:02,sms,0,1,0,---------,incoming,+585-97-34085126,+55-27-27420473
27057,1593,2022-04-19 04:47:17,data,0,0,96,---------,---------,+55-27-27420473,---------
27058,1593,2022-04-16 17:38:16,sms,0,1,0,---------,incoming,+55-20-20253086,+55-27-27420473
27059,1593,2022-02-02 19:46:59,data,0,0,99,---------,---------,+55-27-27420473,---------
27060,1593,2022-04-22 20:40:42,call,10,0,0,---------,incoming,+55-46-46211456,+55-27-27420473
27061,1593,2022-04-04 09:33:09,call,30,0,0,---------,incoming,+55-06-06463424,+55-27-27420473
27062,1593,2022-04-06 14:17:13,call,24,0,0,---------,outgoing,+55-27-27420473,+55-48-48432030
27063,1594,2022-04-27 06:20:54,call,1,0,0,---------,incoming,+55-53-53880270,+55-63-63313460
27064,1594,2022-03-13 00:25:36,sms,0,1,0,---------,outgoing,+55-63-63313460,+55-87-87361854
27065,1594,2022-03-04 20:53:59,sms,0,1,0,---------,incoming,+55-55-55371288,+55-63-63313460
27066,1594,2022-02-06 06:09:27,call,23,0,0,---------,outgoing,+55-63-63313460,+55-05-05417142
27067,1594,2022-04-01 10:29:28,data,0,0,129,roaming,---------,+55-63-63313460,---------
27068,1594,2022-04-20 16:56:19,sms,0,1,0,---------,incoming,+55-72-72616461,+55-63-63313460
27069,1594,2022-04-19 10:36:31,data,0,0,61,---------,---------,+55-63-63313460,---------
27070,1594,2022-03-26 19:58:48,sms,0,1,0,---------,incoming,+55-36-36706551,+55-63-63313460
27071,1594,2022-02-07 03:56:36,call,6,0,0,---------,outgoing,+55-63-63313460,+55-65-65264010
27072,1594,2022-02-05 20:45:25,call,9,0,0,---------,outgoing,+55-63-63313460,+55-51-51836274
27073,1594,2022-03-10 17:07:02,sms,0,1,0,---------,incoming,+55-37-37813822,+55-63-63313460
27074,1594,2022-02-01 04:45:40,data,0,0,49,---------,---------,+55-63-63313460,---------
27075,1594,2022-03-10 14:09:45,sms,0,1,0,roaming,outgoing,+55-63-63313460,+55-01-01518684
27076,1594,2022-03-18 10:57:23,data,0,0,112,roaming,---------,+55-63-63313460,---------
27077,1594,2022-04-05 11:40:03,sms,0,1,0,---------,outgoing,+55-63-63313460,+55-57-57302517
27078,1594,2022-03-13 22:08:23,sms,0,1,0,---------,incoming,+55-34-34660017,+55-63-63313460
27079,1594,2022-03-07 09:09:08,call,7,0,0,---------,incoming,+55-36-36687518,+55-63-63313460
27080,1595,2022-04-10 06:44:11,data,0,0,140,---------,---------,+55-63-63313460,---------
27081,1595,2022-03-02 00:54:04,call,11,0,0,---------,incoming,+55-38-38302085,+55-63-63313460
27082,1595,2022-03-23 19:50:42,call,28,0,0,---------,incoming,+55-02-02016780,+55-63-63313460
27083,1595,2022-04-20 10:47:55,data,0,0,114,---------,---------,+55-63-63313460,---------
27084,1595,2022-03-16 08:34:30,call,7,0,0,---------,incoming,+55-77-77772626,+55-63-63313460
27085,1595,2022-04-04 23:35:19,data,0,0,159,---------,---------,+55-63-63313460,---------
27086,1595,2022-03-01 11:03:02,call,33,0,0,roaming,incoming,+55-72-72105362,+55-63-63313460
27087,1595,2022-04-06 06:10:44,sms,0,1,0,---------,outgoing,+55-63-63313460,+55-83-83340537
27088,1595,2022-03-15 03:02:26,data,0,0,24,---------,---------,+55-63-63313460,---------
27089,1595,2022-03-02 22:30:21,sms,0,1,0,---------,incoming,+630-80-19081876,+55-63-63313460
27090,1595,2022-02-16 12:17:46,data,0,0,41,---------,---------,+55-63-63313460,---------
27091,1595,2022-04-09 04:08:24,sms,0,1,0,---------,outgoing,+55-63-63313460,+55-71-71685831
27092,1595,2022-04-05 18:47:11,data,0,0,102,---------,---------,+55-63-63313460,---------
27093,1595,2022-04-08 13:32:16,data,0,0,17,---------,---------,+55-63-63313460,---------
27094,1595,2022-02-06 04:23:38,data,0,0,39,---------,---------,+55-63-63313460,---------
27095,1595,2022-03-04 08:33:53,call,28,0,0,---------,incoming,+55-35-35788005,+55-63-63313460
27096,1595,2022-04-04 19:31:00,call,18,0,0,---------,incoming,+55-78-78170320,+55-63-63313460
27097,1596,2022-04-03 13:02:08,data,0,0,128,---------,---------,+55-63-63313460,---------
27098,1596,2022-03-07 05:54:57,call,35,0,0,---------,outgoing,+55-63-63313460,+55-77-77565608
27099,1596,2022-02-25 07:28:22,call,5,0,0,---------,outgoing,+55-63-63313460,+55-68-68577760
27100,1596,2022-03-28 20:29:26,call,16,0,0,roaming,incoming,+55-43-43221742,+55-63-63313460
27101,1596,2022-02-26 18:39:43,call,26,0,0,---------,outgoing,+55-63-63313460,+55-28-28376086
27102,1596,2022-02-24 13:02:12,sms,0,1,0,---------,incoming,+55-32-32052344,+55-63-63313460
27103,1596,2022-02-24 00:21:53,sms,0,1,0,---------,incoming,+55-25-25504170,+55-63-63313460
27104,1596,2022-03-22 10:53:07,sms,0,1,0,---------,incoming,+55-70-70246081,+55-63-63313460
27105,1596,2022-03-20 10:38:26,call,44,0,0,---------,incoming,+96-51-45747940,+55-63-63313460
27106,1596,2022-03-18 04:26:30,call,29,0,0,---------,outgoing,+55-63-63313460,+55-82-82240270
27107,1596,2022-04-04 15:02:50,call,6,0,0,---------,incoming,+57-37-68269931,+55-63-63313460
27108,1596,2022-04-15 15:04:12,call,3,0,0,---------,outgoing,+55-63-63313460,+55-17-17881346
27109,1596,2022-03-15 16:23:24,sms,0,1,0,---------,incoming,+55-84-84120654,+55-63-63313460
27110,1596,2022-03-11 14:27:43,call,35,0,0,---------,outgoing,+55-63-63313460,+55-13-13584330
27111,1596,2022-04-24 08:07:25,sms,0,1,0,---------,outgoing,+55-63-63313460,+55-11-11271354
27112,1596,2022-02-06 07:16:41,data,0,0,98,---------,---------,+55-63-63313460,---------
27113,1597,2022-03-06 01:32:52,call,26,0,0,---------,outgoing,+55-11-11141785,+55-01-01815750
27114,1597,2022-02-28 13:35:33,sms,0,1,0,---------,outgoing,+55-11-11141785,+55-38-38727585
27115,1597,2022-04-23 04:08:24,data,0,0,153,---------,---------,+55-11-11141785,---------
27116,1597,2022-03-15 08:58:37,data,0,0,81,---------,---------,+55-11-11141785,---------
27117,1597,2022-02-28 19:23:07,sms,0,1,0,---------,incoming,+55-06-06768484,+55-11-11141785
27118,1597,2022-02-10 09:38:29,call,44,0,0,roaming,incoming,+55-72-72105362,+55-11-11141785
27119,1597,2022-04-10 23:47:12,sms,0,1,0,---------,outgoing,+55-11-11141785,+350-90-62353620
27120,1597,2022-04-21 05:59:35,call,8,0,0,---------,incoming,+55-77-77237326,+55-11-11141785
27121,1597,2022-04-29 23:17:26,call,9,0,0,---------,outgoing,+55-11-11141785,+55-41-41537351
27122,1597,2022-02-21 16:24:30,sms,0,1,0,---------,outgoing,+55-11-11141785,+55-88-88181811
27123,1597,2022-02-13 21:42:22,call,30,0,0,roaming,incoming,+55-33-33657750,+55-11-11141785
27124,1597,2022-03-13 01:29:22,call,21,0,0,---------,incoming,+55-72-72446808,+55-11-11141785
27125,1597,2022-03-01 14:33:02,call,24,0,0,---------,incoming,+55-12-12867250,+55-11-11141785
27126,1597,2022-02-09 02:41:29,call,42,0,0,roaming,outgoing,+55-11-11141785,+55-28-28185430
27127,1597,2022-03-27 10:48:35,data,0,0,66,---------,---------,+55-11-11141785,---------
27128,1598,2022-04-09 08:24:44,sms,0,1,0,roaming,incoming,+55-22-22638563,+55-11-11141785
27129,1598,2022-02-16 12:05:25,sms,0,1,0,---------,incoming,+55-86-86148525,+55-11-11141785
27130,1598,2022-03-18 16:39:58,data,0,0,63,---------,---------,+55-11-11141785,---------
27131,1598,2022-02-20 00:26:48,call,45,0,0,---------,incoming,+55-21-21553172,+55-11-11141785
27132,1598,2022-04-06 04:34:07,call,21,0,0,---------,outgoing,+55-11-11141785,+55-12-12284073
27133,1598,2022-03-25 03:27:38,data,0,0,182,---------,---------,+55-11-11141785,---------
27134,1598,2022-04-26 23:08:11,sms,0,1,0,---------,outgoing,+55-11-11141785,+55-31-31041484
27135,1598,2022-04-04 01:40:38,sms,0,1,0,---------,outgoing,+55-11-11141785,+55-51-51745230
27136,1598,2022-03-28 15:47:52,sms,0,1,0,---------,incoming,+55-04-04800114,+55-11-11141785
27137,1598,2022-03-24 10:10:27,call,29,0,0,---------,incoming,+55-18-18655828,+55-11-11141785
27138,1598,2022-03-16 01:23:22,data,0,0,22,---------,---------,+55-11-11141785,---------
27139,1598,2022-03-15 08:51:27,sms,0,1,0,---------,incoming,+55-77-77438451,+55-11-11141785
27140,1598,2022-04-02 20:57:35,data,0,0,196,---------,---------,+55-11-11141785,---------
27141,1598,2022-04-15 19:34:42,sms,0,1,0,---------,outgoing,+55-11-11141785,+55-33-33051124
27142,1598,2022-03-09 11:10:05,sms,0,1,0,---------,outgoing,+55-11-11141785,+55-38-38524661
27143,1598,2022-04-24 18:18:58,data,0,0,71,---------,---------,+55-11-11141785,---------
27144,1598,2022-02-15 04:22:47,sms,0,1,0,---------,outgoing,+55-11-11141785,+55-64-64515770
27145,1598,2022-03-31 00:08:31,data,0,0,165,---------,---------,+55-11-11141785,---------
27146,1599,2022-03-24 19:17:42,call,36,0,0,---------,incoming,+55-07-07300700,+55-50-50310756
27147,1599,2022-03-11 21:08:31,data,0,0,34,---------,---------,+55-50-50310756,---------
27148,1599,2022-03-28 06:27:33,sms,0,1,0,---------,outgoing,+55-50-50310756,+55-73-73630118
27149,1599,2022-04-24 09:25:21,data,0,0,39,---------,---------,+55-50-50310756,---------
27150,1599,2022-03-20 13:09:05,call,12,0,0,---------,outgoing,+55-50-50310756,+55-20-20526853
27151,1599,2022-03-14 21:39:00,call,11,0,0,roaming,outgoing,+55-50-50310756,+55-07-07130705
27152,1599,2022-02-28 21:41:05,sms,0,1,0,---------,incoming,+55-00-00338701,+55-50-50310756
27153,1599,2022-03-18 03:30:20,sms,0,1,0,roaming,outgoing,+55-50-50310756,+55-44-44485744
27154,1599,2022-04-29 23:33:29,call,31,0,0,---------,incoming,+383-79-69471882,+55-50-50310756
27155,1599,2022-04-14 08:28:19,call,36,0,0,roaming,outgoing,+55-50-50310756,+135-29-14700861
27156,1599,2022-02-12 08:23:10,data,0,0,56,---------,---------,+55-50-50310756,---------
27157,1599,2022-04-09 03:45:00,data,0,0,58,---------,---------,+55-50-50310756,---------
27158,1599,2022-04-23 22:26:01,sms,0,1,0,---------,outgoing,+55-50-50310756,+55-67-67666805
27159,1599,2022-03-05 14:36:03,call,21,0,0,---------,outgoing,+55-50-50310756,+55-30-30628226
27160,1599,2022-03-31 19:42:23,sms,0,1,0,---------,outgoing,+55-50-50310756,+55-40-40560708
27161,1600,2022-04-29 09:39:04,sms,0,1,0,---------,outgoing,+55-50-50310756,+55-22-22833803
27162,1600,2022-03-13 18:37:36,call,35,0,0,---------,outgoing,+55-50-50310756,+55-81-81602551
27163,1600,2022-03-07 04:23:17,data,0,0,30,---------,---------,+55-50-50310756,---------
27164,1600,2022-02-10 19:02:26,data,0,0,74,roaming,---------,+55-50-50310756,---------
27165,1600,2022-02-20 10:19:43,data,0,0,183,---------,---------,+55-50-50310756,---------
27166,1600,2022-02-28 22:18:38,data,0,0,10,---------,---------,+55-50-50310756,---------
27167,1600,2022-02-18 13:46:10,call,32,0,0,---------,outgoing,+55-50-50310756,+55-42-42367317
27168,1600,2022-02-25 20:53:13,sms,0,1,0,---------,outgoing,+55-50-50310756,+55-33-33761047
27169,1600,2022-03-21 23:32:29,call,31,0,0,---------,outgoing,+55-50-50310756,+55-75-75404581
27170,1600,2022-03-01 09:38:47,data,0,0,145,---------,---------,+55-50-50310756,---------
27171,1600,2022-02-21 10:10:42,sms,0,1,0,---------,incoming,+55-13-13055046,+55-50-50310756
27172,1600,2022-03-17 00:00:59,sms,0,1,0,---------,outgoing,+55-50-50310756,+55-47-47574871
27173,1600,2022-02-02 12:05:52,sms,0,1,0,---------,incoming,+808-64-51061100,+55-50-50310756
27174,1600,2022-04-01 23:48:57,sms,0,1,0,---------,outgoing,+55-50-50310756,+55-21-21016774
27175,1600,2022-04-03 08:59:45,call,33,0,0,---------,outgoing,+55-50-50310756,+55-43-43671305
27176,1600,2022-03-10 06:10:48,data,0,0,58,---------,---------,+55-50-50310756,---------
27177,1600,2022-03-28 19:58:34,call,39,0,0,---------,outgoing,+55-50-50310756,+55-34-34475157
27178,1600,2022-03-06 03:34:30,call,31,0,0,roaming,incoming,+55-12-12154703,+55-50-50310756
27179,1600,2022-03-25 15:46:31,data,0,0,37,---------,---------,+55-50-50310756,---------
27180,1601,2022-03-18 17:16:37,data,0,0,28,---------,---------,+55-07-07680461,---------
27181,1601,2022-02-16 16:05:20,data,0,0,59,---------,---------,+55-07-07680461,---------
27182,1601,2022-02-09 08:29:24,sms,0,1,0,---------,outgoing,+55-07-07680461,+55-78-78314220
27183,1601,2022-04-26 13:56:42,call,49,0,0,roaming,outgoing,+55-07-07680461,+55-33-33051124
27184,1601,2022-04-01 02:03:59,data,0,0,76,---------,---------,+55-07-07680461,---------
27185,1601,2022-03-30 09:20:31,call,43,0,0,roaming,incoming,+55-67-67065450,+55-07-07680461
27186,1601,2022-03-05 10:47:05,call,44,0,0,roaming,incoming,+55-33-33688503,+55-07-07680461
27187,1601,2022-03-18 18:00:44,call,31,0,0,---------,incoming,+55-08-08320724,+55-07-07680461
27188,1601,2022-04-01 15:51:34,sms,0,1,0,roaming,incoming,+55-47-47066368,+55-07-07680461
27189,1601,2022-03-03 06:17:02,call,48,0,0,roaming,incoming,+55-12-12654282,+55-07-07680461
27190,1601,2022-03-04 18:30:54,sms,0,1,0,---------,incoming,+55-32-32140013,+55-07-07680461
27191,1601,2022-03-03 03:42:26,call,41,0,0,---------,outgoing,+55-07-07680461,+55-72-72616461
27192,1601,2022-04-18 19:20:57,call,12,0,0,---------,incoming,+55-57-57406727,+55-07-07680461
27193,1601,2022-02-20 06:00:27,call,17,0,0,---------,incoming,+55-77-77632208,+55-07-07680461
27194,1601,2022-02-17 13:26:22,call,30,0,0,---------,outgoing,+55-07-07680461,+776-17-57284875
27195,1602,2022-03-25 22:19:44,call,14,0,0,---------,outgoing,+55-21-21051408,+55-32-32420418
27196,1602,2022-03-31 22:03:10,sms,0,1,0,---------,incoming,+55-76-76164237,+55-21-21051408
27197,1602,2022-02-08 21:37:05,sms,0,1,0,---------,incoming,+447-62-93414247,+55-21-21051408
27198,1602,2022-02-27 18:26:37,data,0,0,121,---------,---------,+55-21-21051408,---------
27199,1602,2022-02-26 22:51:24,data,0,0,126,---------,---------,+55-21-21051408,---------
27200,1602,2022-02-15 23:39:32,call,18,0,0,---------,outgoing,+55-21-21051408,+55-77-77723488
27201,1602,2022-04-13 15:16:18,call,19,0,0,---------,outgoing,+55-21-21051408,+55-26-26177287
27202,1602,2022-04-17 17:14:23,sms,0,1,0,---------,outgoing,+55-21-21051408,+55-31-31303402
27203,1602,2022-03-24 11:41:58,data,0,0,88,---------,---------,+55-21-21051408,---------
27204,1602,2022-04-17 16:29:16,data,0,0,19,---------,---------,+55-21-21051408,---------
27205,1602,2022-02-07 23:08:25,data,0,0,87,---------,---------,+55-21-21051408,---------
27206,1602,2022-04-18 14:14:15,sms,0,1,0,---------,outgoing,+55-21-21051408,+55-33-33761047
27207,1602,2022-02-10 14:37:01,data,0,0,101,---------,---------,+55-21-21051408,---------
27208,1602,2022-02-27 07:38:58,sms,0,1,0,---------,outgoing,+55-21-21051408,+55-67-67366020
27209,1602,2022-03-26 18:43:49,call,26,0,0,---------,incoming,+55-63-63202887,+55-21-21051408
27210,1603,2022-03-20 02:51:14,data,0,0,134,---------,---------,+55-21-21051408,---------
27211,1603,2022-03-10 17:58:12,data,0,0,137,---------,---------,+55-21-21051408,---------
27212,1603,2022-02-07 22:45:18,data,0,0,37,---------,---------,+55-21-21051408,---------
27213,1603,2022-03-02 20:31:04,sms,0,1,0,---------,outgoing,+55-21-21051408,+55-43-43160334
27214,1603,2022-03-03 13:40:02,data,0,0,147,---------,---------,+55-21-21051408,---------
27215,1603,2022-04-11 10:57:14,data,0,0,130,---------,---------,+55-21-21051408,---------
27216,1603,2022-03-11 11:19:29,sms,0,1,0,---------,incoming,+55-87-87474435,+55-21-21051408
27217,1603,2022-02-17 01:36:13,call,20,0,0,---------,outgoing,+55-21-21051408,+55-37-37078668
27218,1603,2022-02-01 16:14:21,sms,0,1,0,---------,incoming,+55-55-55176441,+55-21-21051408
27219,1603,2022-03-05 00:18:56,data,0,0,193,---------,---------,+55-21-21051408,---------
27220,1603,2022-04-27 07:45:52,sms,0,1,0,---------,outgoing,+55-21-21051408,+55-54-54360308
27221,1603,2022-04-17 11:02:09,data,0,0,179,---------,---------,+55-21-21051408,---------
27222,1603,2022-04-26 12:02:03,sms,0,1,0,---------,incoming,+55-26-26837726,+55-21-21051408
27223,1603,2022-03-31 02:02:32,call,9,0,0,---------,incoming,+55-40-40315301,+55-21-21051408
27224,1603,2022-03-04 19:55:22,call,6,0,0,---------,incoming,+55-31-31761815,+55-21-21051408
27225,1603,2022-04-22 18:46:11,call,6,0,0,roaming,outgoing,+55-21-21051408,+55-73-73630118
27226,1603,2022-02-24 08:03:14,data,0,0,20,---------,---------,+55-21-21051408,---------
27227,1604,2022-03-05 08:32:10,data,0,0,135,---------,---------,+55-21-21051408,---------
27228,1604,2022-04-21 02:19:41,sms,0,1,0,---------,incoming,+55-38-38647526,+55-21-21051408
